NR_KONTA,SEGMENT,OBSZAR,REJON,CZAS_ZYCIA_KLIENTA,WARTOSC_FV
20178637,Os. Prywatna,Poludniowy,Katowice Wschód,1005,183
20178637,Os. Prywatna,Poludniowy,Katowice Wschód,1035,107.6
20178637,Os. Prywatna,Poludniowy,Katowice Wschód,1433,147.86
20178637,Os. Prywatna,Poludniowy,Katowice Wschód,1552,112.72
20178637,Os. Prywatna,Poludniowy,Katowice Wschód,3014,146.4
10327667,Os. Prywatna,Centralno-Wschodni,Lublin,3399,158
42575211,Os. Prywatna,Poludniowy,Opole,61,88.6
42575211,Os. Prywatna,Poludniowy,Opole,152,88.6
42575211,Os. Prywatna,Poludniowy,Opole,244,88.6
42723170,Os. Prywatna,Centralno-Wschodni,Lublin,62,38
42723170,Os. Prywatna,Centralno-Wschodni,Lublin,121,98
42723170,Os. Prywatna,Centralno-Wschodni,Lublin,153,98
42723170,Os. Prywatna,Centralno-Wschodni,Lublin,181,98
20027537,Os. Prywatna,Poludniowy,Kraków,3380,301.68
42454670,Os. Prywatna,Pólnocny,Gdansk,62,110
42914224,Os. Prywatna,Centralno-Wschodni,Lublin,152,98
42944079,SOHO,Centralno-Wschodni,Warszawa,273,208.96
10005077,Os. Prywatna,Centralno-Wschodni,Warszawa,3160,112.24
42434955,Os. Prywatna,Poludniowy,Opole,637,312.14
10300757,SOHO,Poludniowy,Katowice Zachód,1676,132.5
10009863,Os. Prywatna,Centralno-Wschodni,Warszawa,2247,571.38
42105943,Os. Prywatna,Centralno-Wschodni,Warszawa,668,629.3
42105943,Os. Prywatna,Centralno-Wschodni,Warszawa,1644,1003.46
42105943,Os. Prywatna,Centralno-Wschodni,Warszawa,1735,1098.1
42902031,Os. Prywatna,Pólnocny,Torun,305,98
42869486,Os. Prywatna,Centralno-Wschodni,Lublin,152,128.2
20321496,Os. Prywatna,Poludniowy,Katowice Wschód,549,71.32
20321496,Os. Prywatna,Poludniowy,Katowice Wschód,1066,59.24
20321496,Os. Prywatna,Poludniowy,Katowice Wschód,2773,53.68
27404743,Os. Prywatna,Centralno-Wschodni,Warszawa,2627,454.02
20038272,Os. Prywatna,Poludniowy,Katowice Wschód,3349,200.16
10312781,Os. Prywatna,Centralno-Wschodni,Lublin,2310,129.54
10312781,Os. Prywatna,Centralno-Wschodni,Lublin,3042,90.76
10312781,Os. Prywatna,Centralno-Wschodni,Lublin,3434,80.52
10089276,SOHO,Poludniowy,Katowice Wschód,3518,303.3
42906364,Os. Prywatna,Poludniowy,Kraków,0,259.94
43097144,SOHO,Poludniowy,Opole,91,133.42
42588622,SOHO,Zachodni,Poznan,182,44.46
43033741,Os. Prywatna,Centralno-Wschodni,Lublin,29,118
10004236,Os. Prywatna,Centralno-Wschodni,Warszawa,1396,80.64
10004236,Os. Prywatna,Centralno-Wschodni,Warszawa,1638,118.68
10004236,Os. Prywatna,Centralno-Wschodni,Warszawa,2038,94.52
10004236,Os. Prywatna,Centralno-Wschodni,Warszawa,3434,46.36
20068782,SOHO,Pólnocny,Torun,2986,103.44
42374974,Os. Prywatna,Poludniowy,Kraków,30,121.24
42374974,Os. Prywatna,Poludniowy,Kraków,275,57.48
42374974,Os. Prywatna,Poludniowy,Kraków,302,95.04
42374974,Os. Prywatna,Poludniowy,Kraków,608,56.46
42374974,Os. Prywatna,Poludniowy,Kraków,699,67.62
20114417,Os. Prywatna,Poludniowy,Katowice Zachód,3136,200.26
10172917,Os. Prywatna,Pólnocny,Torun,1525,119.64
10172917,Os. Prywatna,Pólnocny,Torun,2560,104.78
10172917,Os. Prywatna,Pólnocny,Torun,3078,88.88
10172917,Os. Prywatna,Pólnocny,Torun,3322,129.22
43241840,Os. Prywatna,Poludniowy,Kraków,0,299.6
43241840,Os. Prywatna,Poludniowy,Kraków,28,184.1
42064560,SOHO,Zachodni,Pila,1980,158.6
42614845,Os. Prywatna,Poludniowy,Katowice Zachód,517,98
42107247,Os. Prywatna,Centralno-Wschodni,Lublin,0,144.2
42107247,Os. Prywatna,Centralno-Wschodni,Lublin,243,46.36
42107247,Os. Prywatna,Centralno-Wschodni,Lublin,335,62.84
42107247,Os. Prywatna,Centralno-Wschodni,Lublin,1859,46.36
20043633,Os. Prywatna,Poludniowy,Katowice Zachód,3318,127.74
20142223,SOHO,Poludniowy,Katowice Wschód,3044,138.82
42750140,Os. Prywatna,Zachodni,Poznan,210,394.5
42750140,Os. Prywatna,Zachodni,Poznan,239,391.96
42750140,Os. Prywatna,Zachodni,Poznan,392,398.2
42149566,Business1,Pólnocny,Torun,59,898.8
42149566,Business1,Pólnocny,Torun,302,1024.8
42772889,Os. Prywatna,Centralno-Wschodni,Warszawa,0,187.1
20065164,SOHO,Poludniowy,Katowice Zachód,3197,205.04
20067735,Os. Prywatna,Poludniowy,Katowice Zachód,1158,110.78
20067735,Os. Prywatna,Poludniowy,Katowice Zachód,3197,191.68
42281533,SOHO,Poludniowy,Katowice Zachód,913,126.58
42549464,Os. Prywatna,Poludniowy,Katowice Zachód,518,50
42549464,Os. Prywatna,Poludniowy,Katowice Zachód,643,50
42549464,Os. Prywatna,Poludniowy,Katowice Zachód,671,50
10048127,Os. Prywatna,Poludniowy,Katowice Wschód,1573,87.58
10048127,Os. Prywatna,Poludniowy,Katowice Wschód,2397,73.16
20371212,Os. Prywatna,Poludniowy,Katowice Wschód,1190,151.82
20371212,Os. Prywatna,Poludniowy,Katowice Wschód,2406,258.94
20032535,Os. Prywatna,Poludniowy,Katowice Zachód,3354,99.92
42528395,Os. Prywatna,Centralno-Wschodni,Warszawa,526,204.62
43069334,Os. Prywatna,Zachodni,Poznan,0,142.3
43069334,Os. Prywatna,Zachodni,Poznan,61,163.62
24346575,Os. Prywatna,Pólnocny,Bydgoszcz,3010,215.84
10200154,SOHO,Pólnocny,Gdansk,1349,282.74
10200154,SOHO,Pólnocny,Gdansk,1530,418.72
10200154,SOHO,Pólnocny,Gdansk,1591,316.16
10200154,SOHO,Pólnocny,Gdansk,1958,373.68
10200154,SOHO,Pólnocny,Gdansk,1991,359.8
42366232,Business4,Centralno-Wschodni,Warszawa,729,10248
30030253,SOHO,Pólnocny,Torun,648,1297
42613794,Os. Prywatna,Pólnocny,Gdansk,517,98
42613794,Os. Prywatna,Pólnocny,Gdansk,546,98
20014530,Os. Prywatna,Poludniowy,Opole,3229,166.1
20014530,Os. Prywatna,Poludniowy,Opole,3410,174.94
10441958,Os. Prywatna,Zachodni,Pila,3405,140.7
10419924,Os. Prywatna,Zachodni,Pila,2854,116.34
10101606,Os. Prywatna,Poludniowy,Opole,3518,143.48
42461348,Os. Prywatna,Centralno-Wschodni,Warszawa,91,128
42461348,Os. Prywatna,Centralno-Wschodni,Warszawa,154,128
42700251,Os. Prywatna,Pólnocny,Gdansk,152,98
42700251,Os. Prywatna,Pólnocny,Gdansk,183,98
10416364,Os. Prywatna,Zachodni,Kalisz,1750,132.44
10084171,Os. Prywatna,Poludniowy,Katowice Zachód,1573,98.08
42441802,Os. Prywatna,Pólnocny,Bydgoszcz,763,45.98
27451090,Os. Prywatna,Centralno-Wschodni,Warszawa,1350,188.88
20329037,Os. Prywatna,Pólnocny,Torun,762,58.88
20329037,Os. Prywatna,Pólnocny,Torun,1251,64.44
20329037,Os. Prywatna,Pólnocny,Torun,2223,57.48
42464605,Os. Prywatna,Centralno-Wschodni,Warszawa,122,110
42464605,Os. Prywatna,Centralno-Wschodni,Warszawa,244,110
20033148,Os. Prywatna,Poludniowy,Katowice Zachód,3354,130.96
10033229,Os. Prywatna,Poludniowy,Opole,3518,57.86
20026260,Os. Prywatna,Pólnocny,Gdansk,1218,90.08
42248729,SOHO,Centralno-Wschodni,Warszawa,667,392.36
42248729,SOHO,Centralno-Wschodni,Warszawa,1126,392.36
43046778,Os. Prywatna,Pólnocny,Torun,90,85.48
43046778,Os. Prywatna,Pólnocny,Torun,210,86.88
10005016,Os. Prywatna,Centralno-Wschodni,Warszawa,3312,84.54
20101696,Os. Prywatna,Poludniowy,Kraków,3044,82.36
10323162,Os. Prywatna,Centralno-Wschodni,Lublin,3000,56.24
10323162,Os. Prywatna,Centralno-Wschodni,Lublin,3091,53.68
42449297,Os. Prywatna,Poludniowy,Katowice Wschód,393,192.8
26134344,Os. Prywatna,Pólnocny,Bydgoszcz,2332,127.88
20359768,Os. Prywatna,Pólnocny,Gdansk,1007,112
10501365,Os. Prywatna,Poludniowy,Katowice Wschód,2157,149.16
42414856,Business4,Zachodni,Poznan,364,20414.7
42467981,Os. Prywatna,Centralno-Wschodni,Warszawa,275,110
42467981,Os. Prywatna,Centralno-Wschodni,Warszawa,366,110
42652801,Os. Prywatna,Zachodni,Kalisz,276,118
26145009,Os. Prywatna,Pólnocny,Bydgoszcz,3317,45.98
20172496,Os. Prywatna,Centralno-Wschodni,Lublin,3016,54.7
42840018,Os. Prywatna,Zachodni,Kalisz,149,127.78
42840018,Os. Prywatna,Zachodni,Kalisz,302,127.78
42763925,Os. Prywatna,Zachodni,Poznan,147,205.64
42282978,SOHO,Centralno-Wschodni,Warszawa,550,471.32
42615190,Os. Prywatna,Centralno-Wschodni,Warszawa,0,118.04
42615190,Os. Prywatna,Centralno-Wschodni,Warszawa,90,98
42615190,Os. Prywatna,Centralno-Wschodni,Warszawa,181,98
42615190,Os. Prywatna,Centralno-Wschodni,Warszawa,517,98
20032575,Os. Prywatna,Poludniowy,Opole,3380,129.08
10402886,Os. Prywatna,Zachodni,Kalisz,1504,54.16
10402886,Os. Prywatna,Zachodni,Kalisz,2114,56
10402886,Os. Prywatna,Zachodni,Kalisz,3422,51.24
10032564,Os. Prywatna,Poludniowy,Opole,1448,199.9
10032564,Os. Prywatna,Poludniowy,Opole,3518,132.86
20041883,Os. Prywatna,Centralno-Wschodni,Lublin,1767,123.62
10068172,Os. Prywatna,Poludniowy,Katowice Zachód,2823,170.28
20411754,Os. Prywatna,Zachodni,Poznan,947,215.06
10087869,Os. Prywatna,Poludniowy,Katowice Zachód,1725,109.44
10087869,Os. Prywatna,Poludniowy,Katowice Zachód,3127,212.64
10087869,Os. Prywatna,Poludniowy,Katowice Zachód,3250,212.64
10033079,Os. Prywatna,Poludniowy,Opole,3518,185.1
20047160,Os. Prywatna,Poludniowy,Katowice Zachód,3318,149.92
20448545,Os. Prywatna,Poludniowy,Katowice Wschód,1889,46.36
20448545,Os. Prywatna,Poludniowy,Katowice Wschód,2257,57.7
20448545,Os. Prywatna,Poludniowy,Katowice Wschód,2348,51.92
20448545,Os. Prywatna,Poludniowy,Katowice Wschód,2439,49.14
20448545,Os. Prywatna,Poludniowy,Katowice Wschód,2469,50.54
42787508,Os. Prywatna,Poludniowy,Katowice Wschód,364,118
42787508,Os. Prywatna,Poludniowy,Katowice Wschód,427,118
10339682,Os. Prywatna,Centralno-Wschodni,Lublin,1874,78.72
10408465,Os. Prywatna,Zachodni,Kalisz,1445,77.32
10408465,Os. Prywatna,Zachodni,Kalisz,1750,89.84
10407281,Os. Prywatna,Zachodni,Kalisz,1718,72.42
43072913,Os. Prywatna,Poludniowy,Katowice Wschód,181,227.1
10168938,Os. Prywatna,Pólnocny,Torun,2956,229.34
10168938,Os. Prywatna,Pólnocny,Torun,3413,256.82
42491805,Os. Prywatna,Poludniowy,Opole,252,128
42491805,Os. Prywatna,Poludniowy,Opole,587,194.08
42650827,Os. Prywatna,Zachodni,Kalisz,488,98
42461902,Os. Prywatna,Poludniowy,Katowice Zachód,366,248
42461902,Os. Prywatna,Poludniowy,Katowice Zachód,426,248
10094333,Os. Prywatna,Poludniowy,Katowice Zachód,3309,132.5
26144869,Os. Prywatna,Pólnocny,Bydgoszcz,2854,38.52
42335254,Os. Prywatna,Poludniowy,Katowice Wschód,821,85.26
10076069,Os. Prywatna,Poludniowy,Katowice Zachód,1514,106.44
10076069,Os. Prywatna,Poludniowy,Katowice Zachód,3187,113.46
43172529,SOHO,Centralno-Wschodni,Lublin,0,47.88
24030225,Business1,Pólnocny,Bydgoszcz,3981,996.22
42885644,Os. Prywatna,Poludniowy,Opole,244,98
42345599,Os. Prywatna,Zachodni,Pila,1189,84.36
42170727,Os. Prywatna,Zachodni,Pila,551,39.04
43230888,Os. Prywatna,Zachodni,Poznan,57,86.1
20386886,SOHO,Centralno-Wschodni,Lublin,762,209.94
43040629,Os. Prywatna,Poludniowy,Opole,28,88.2
42499932,Os. Prywatna,Centralno-Wschodni,Rejon Nieokreslony,91,88.6
42499932,Os. Prywatna,Centralno-Wschodni,Rejon Nieokreslony,275,88.6
42499932,Os. Prywatna,Centralno-Wschodni,Rejon Nieokreslony,609,88.6
42499932,Os. Prywatna,Centralno-Wschodni,Rejon Nieokreslony,700,88.6
20017839,Os. Prywatna,Centralno-Wschodni,Lublin,1279,179.74
20017839,Os. Prywatna,Centralno-Wschodni,Lublin,2255,78.2
20017839,Os. Prywatna,Centralno-Wschodni,Lublin,2467,66.42
20017839,Os. Prywatna,Centralno-Wschodni,Lublin,2985,78.72
42175523,SOHO,Pólnocny,Bydgoszcz,119,1361.28
42175523,SOHO,Pólnocny,Bydgoszcz,363,2538.56
42175523,SOHO,Pólnocny,Bydgoszcz,1520,221.34
43120989,SOHO,Poludniowy,Opole,151,275.24
10501621,Os. Prywatna,Poludniowy,Katowice Zachód,2561,204.18
10096006,SOHO,Poludniowy,Katowice Wschód,3518,165.44
42617190,Os. Prywatna,Zachodni,Kalisz,59,158
42617190,Os. Prywatna,Zachodni,Kalisz,90,238
42617190,Os. Prywatna,Zachodni,Kalisz,121,238
42617190,Os. Prywatna,Zachodni,Kalisz,153,238
42617190,Os. Prywatna,Zachodni,Kalisz,212,238
42617190,Os. Prywatna,Zachodni,Kalisz,455,217.98
20042586,Os. Prywatna,Centralno-Wschodni,Lublin,1339,361.86
20042586,Os. Prywatna,Centralno-Wschodni,Lublin,2012,181.66
10064180,Os. Prywatna,Poludniowy,Katowice Wschód,1937,73.2
10064180,Os. Prywatna,Poludniowy,Katowice Wschód,3518,74.66
10415714,Os. Prywatna,Zachodni,Kalisz,3028,85.66
42389099,Os. Prywatna,Poludniowy,Opole,731,60
42389099,Os. Prywatna,Poludniowy,Opole,979,60
24297369,Os. Prywatna,Pólnocny,Bydgoszcz,2437,249.64
24297369,Os. Prywatna,Pólnocny,Bydgoszcz,2740,187.62
27441219,Os. Prywatna,Centralno-Wschodni,Warszawa,2172,139.04
10044463,SOHO,Poludniowy,Katowice Wschód,1447,442.1
10044463,SOHO,Poludniowy,Katowice Wschód,3490,292.58
10044463,SOHO,Poludniowy,Katowice Wschód,3518,323.74
43182098,Os. Prywatna,Centralno-Wschodni,Lublin,119,98
42551073,Os. Prywatna,Poludniowy,Katowice Wschód,62,133.12
42551073,Os. Prywatna,Poludniowy,Katowice Wschód,457,138.54
42850805,SOHO,Zachodni,Kalisz,30,298
42850805,SOHO,Zachodni,Kalisz,155,298
42758520,Os. Prywatna,Centralno-Wschodni,Warszawa,30,38
42758520,Os. Prywatna,Centralno-Wschodni,Warszawa,62,138
20068137,Os. Prywatna,Poludniowy,Katowice Wschód,2985,82.2
20068137,Os. Prywatna,Poludniowy,Katowice Wschód,3197,53.6
42470950,Os. Prywatna,Poludniowy,Opole,96,110
42470950,Os. Prywatna,Poludniowy,Opole,158,110
42470950,Os. Prywatna,Poludniowy,Opole,188,110
42470950,Os. Prywatna,Poludniowy,Opole,432,110
20015451,Os. Prywatna,Centralno-Wschodni,Lublin,1432,494.58
20015451,Os. Prywatna,Centralno-Wschodni,Lublin,2043,735.08
20071896,Os. Prywatna,Poludniowy,Katowice Wschód,3075,234.64
10077845,Business2,Poludniowy,Katowice Wschód,3518,5979.46
42116695,SOHO,Poludniowy,Katowice Wschód,516,48.8
20052005,SOHO,Pólnocny,Gdansk,1586,90.8
42828784,Os. Prywatna,Pólnocny,Gdansk,121,98
42828784,Os. Prywatna,Pólnocny,Gdansk,183,98
42330557,Os. Prywatna,Zachodni,Poznan,149,218.84
42330557,Os. Prywatna,Zachodni,Poznan,241,228.6
42330557,Os. Prywatna,Zachodni,Poznan,851,205.32
42330557,Os. Prywatna,Zachodni,Poznan,1186,217.2
42330557,Os. Prywatna,Zachodni,Poznan,1219,249.2
42549904,Os. Prywatna,Poludniowy,Katowice Wschód,457,94.48
20156002,Os. Prywatna,Poludniowy,Katowice Zachód,2101,153.02
20156002,Os. Prywatna,Poludniowy,Katowice Zachód,2193,128.56
20156002,Os. Prywatna,Poludniowy,Katowice Zachód,2374,193.64
20156002,Os. Prywatna,Poludniowy,Katowice Zachód,2407,120.44
20156002,Os. Prywatna,Poludniowy,Katowice Zachód,2589,75.94
20156002,Os. Prywatna,Poludniowy,Katowice Zachód,2983,190.28
20040274,Os. Prywatna,Zachodni,Kalisz,1280,151.88
42589097,Os. Prywatna,Zachodni,Poznan,367,59
42936927,Os. Prywatna,Zachodni,Poznan,273,117.78
10066425,Os. Prywatna,Poludniowy,Katowice Wschód,2882,88.04
10066425,Os. Prywatna,Poludniowy,Katowice Wschód,3127,96.46
10066425,Os. Prywatna,Poludniowy,Katowice Wschód,3159,112.1
10066425,Os. Prywatna,Poludniowy,Katowice Wschód,3187,116.04
10550885,Os. Prywatna,Poludniowy,Katowice Wschód,3410,107.38
10300899,Os. Prywatna,Poludniowy,Katowice Wschód,2042,84.54
10300899,Os. Prywatna,Poludniowy,Katowice Wschód,2833,94.06
42997057,Os. Prywatna,Poludniowy,Opole,62,138
42997057,Os. Prywatna,Poludniowy,Opole,153,138
42588939,Os. Prywatna,Poludniowy,Katowice Wschód,548,40
10318762,Os. Prywatna,Centralno-Wschodni,Lublin,1397,306.2
10318762,Os. Prywatna,Centralno-Wschodni,Lublin,3009,122
10318762,Os. Prywatna,Centralno-Wschodni,Lublin,3042,200
10318762,Os. Prywatna,Centralno-Wschodni,Lublin,3253,81.6
10318762,Os. Prywatna,Centralno-Wschodni,Lublin,3315,62.46
10318762,Os. Prywatna,Centralno-Wschodni,Lublin,3436,40
26203370,Os. Prywatna,Pólnocny,Bydgoszcz,1571,366.88
26203370,Os. Prywatna,Pólnocny,Bydgoszcz,2243,274.2
26203370,Os. Prywatna,Pólnocny,Bydgoszcz,2334,300.26
26203370,Os. Prywatna,Pólnocny,Bydgoszcz,2454,242.66
42284840,Business1,Pólnocny,Torun,278,1670.86
42284840,Business1,Pólnocny,Torun,824,1602.88
42284840,Business1,Pólnocny,Torun,1035,1518.36
10032698,Os. Prywatna,Poludniowy,Opole,1783,132
10032698,Os. Prywatna,Poludniowy,Opole,3518,189.72
42883966,Os. Prywatna,Poludniowy,Katowice Zachód,91,98
42943386,Os. Prywatna,Centralno-Wschodni,Lublin,61,96.94
42943386,Os. Prywatna,Centralno-Wschodni,Lublin,152,104.84
42943386,Os. Prywatna,Centralno-Wschodni,Lublin,180,91.96
10033758,Os. Prywatna,Poludniowy,Opole,3518,234.98
20447253,Os. Prywatna,Poludniowy,Opole,1527,161.62
20447253,Os. Prywatna,Poludniowy,Opole,1706,100.66
20447253,Os. Prywatna,Poludniowy,Opole,2045,133
42403977,Os. Prywatna,Pólnocny,Torun,668,60.7
10104497,Business1,Poludniowy,Katowice Zachód,3518,145.18
42202355,Os. Prywatna,Poludniowy,Katowice Wschód,1280,64.3
42708356,Os. Prywatna,Centralno-Wschodni,Warszawa,61,138
20178637,Os. Prywatna,Poludniowy,Katowice Wschód,1249,105.78
10177808,Os. Prywatna,Pólnocny,Torun,1321,92.96
20068782,SOHO,Pólnocny,Torun,3077,88.86
42149566,Business1,Pólnocny,Torun,29,898.8
42772889,Os. Prywatna,Centralno-Wschodni,Warszawa,123,138
10200154,SOHO,Pólnocny,Gdansk,1256,208.42
10323162,Os. Prywatna,Centralno-Wschodni,Lublin,3336,53.68
20411754,Os. Prywatna,Zachodni,Poznan,979,188.84
42491805,Os. Prywatna,Poludniowy,Opole,343,128
10094333,Os. Prywatna,Poludniowy,Katowice Zachód,2914,80.52
42523844,Os. Prywatna,Pólnocny,Gdansk,467,118
42782765,Os. Prywatna,Poludniowy,Kraków,91,127.78
42782765,Os. Prywatna,Poludniowy,Kraków,273,127.78
10043815,Os. Prywatna,Poludniowy,Katowice Wschód,3495,88.66
42499932,Os. Prywatna,Centralno-Wschodni,Rejon Nieokreslony,548,88.6
42758520,Os. Prywatna,Centralno-Wschodni,Warszawa,153,138
20052005,SOHO,Pólnocny,Gdansk,1710,83.98
42330557,Os. Prywatna,Zachodni,Poznan,820,239.82
42330557,Os. Prywatna,Zachodni,Poznan,1002,205.32
10300899,Os. Prywatna,Poludniowy,Katowice Wschód,1250,85.64
42542261,Os. Prywatna,Pólnocny,Bydgoszcz,131,110
42820863,Os. Prywatna,Centralno-Wschodni,Rejon Nieokreslony,149,232.46
10093350,Os. Prywatna,Poludniowy,Opole,3518,227.94
42828784,Os. Prywatna,Pólnocny,Gdansk,91,98
10081982,Os. Prywatna,Poludniowy,Katowice Wschód,3035,196
42108969,Os. Prywatna,Zachodni,Poznan,1371,165.8
20329363,Business4,Centralno-Wschodni,Warszawa,1979,1082.04
20266259,SOHO,Poludniowy,Kraków,1677,161.96
20266259,SOHO,Poludniowy,Kraków,1891,156.92
20266259,SOHO,Poludniowy,Kraków,2011,142.54
20266259,SOHO,Poludniowy,Kraków,2223,131.88
42460902,Os. Prywatna,Centralno-Wschodni,Warszawa,548,88.6
43068508,Os. Prywatna,Centralno-Wschodni,Warszawa,0,160.38
20508392,Os. Prywatna,Poludniowy,Katowice Wschód,305,63.56
20508392,Os. Prywatna,Poludniowy,Katowice Wschód,579,84.5
20508392,Os. Prywatna,Poludniowy,Katowice Wschód,641,84.72
20508392,Os. Prywatna,Poludniowy,Katowice Wschód,823,55.44
20447253,Os. Prywatna,Poludniowy,Opole,400,142.34
20447253,Os. Prywatna,Poludniowy,Opole,428,115.02
20447253,Os. Prywatna,Poludniowy,Opole,492,134.08
20447253,Os. Prywatna,Poludniowy,Opole,550,220.06
20447253,Os. Prywatna,Poludniowy,Opole,582,103.06
20447253,Os. Prywatna,Poludniowy,Opole,610,85.2
20447253,Os. Prywatna,Poludniowy,Opole,764,102.72
20447253,Os. Prywatna,Poludniowy,Opole,889,83.16
20447253,Os. Prywatna,Poludniowy,Opole,976,127
20447253,Os. Prywatna,Poludniowy,Opole,1647,186.22
20447253,Os. Prywatna,Poludniowy,Opole,1767,98.08
20447253,Os. Prywatna,Poludniowy,Opole,1800,111.78
20447253,Os. Prywatna,Poludniowy,Opole,1828,118.58
20447253,Os. Prywatna,Poludniowy,Opole,1891,91.5
20447253,Os. Prywatna,Poludniowy,Opole,1920,88.58
20447253,Os. Prywatna,Poludniowy,Opole,2164,114.48
20447253,Os. Prywatna,Poludniowy,Opole,2227,106.5
20447253,Os. Prywatna,Poludniowy,Opole,2318,211.06
20447253,Os. Prywatna,Poludniowy,Opole,2380,158.48
42080093,Os. Prywatna,Poludniowy,Katowice Wschód,335,131.16
42080093,Os. Prywatna,Poludniowy,Katowice Wschód,365,122
20047135,Os. Prywatna,Poludniowy,Katowice Wschód,2528,205.32
20047135,Os. Prywatna,Poludniowy,Katowice Wschód,2618,207.64
20047135,Os. Prywatna,Poludniowy,Katowice Wschód,3077,218.58
26132056,Os. Prywatna,Pólnocny,Bydgoszcz,2912,146.4
42572304,Os. Prywatna,Centralno-Wschodni,Warszawa,184,98
43061645,Os. Prywatna,Zachodni,Pila,120,99
26201198,Os. Prywatna,Pólnocny,Bydgoszcz,2418,222
26201198,Os. Prywatna,Pólnocny,Bydgoszcz,2509,222
42577091,Os. Prywatna,Poludniowy,Opole,185,188
42577091,Os. Prywatna,Poludniowy,Opole,487,322.5
42806296,Os. Prywatna,Pólnocny,Gdansk,367,118
42555253,Os. Prywatna,Pólnocny,Torun,0,141.26
42555253,Os. Prywatna,Pólnocny,Torun,153,88.6
26205408,Os. Prywatna,Pólnocny,Bydgoszcz,1638,455.8
26205408,Os. Prywatna,Pólnocny,Bydgoszcz,1852,1116.32
26205408,Os. Prywatna,Pólnocny,Bydgoszcz,2308,514.84
42823525,SOHO,Poludniowy,Katowice Zachód,392,82
10172148,Os. Prywatna,Pólnocny,Torun,1800,276.06
10037862,Os. Prywatna,Poludniowy,Katowice Wschód,1361,193.5
10037862,Os. Prywatna,Poludniowy,Katowice Wschód,1451,201.04
10037862,Os. Prywatna,Poludniowy,Katowice Wschód,1542,176.8
10037862,Os. Prywatna,Poludniowy,Katowice Wschód,1696,153.46
42832232,Os. Prywatna,Poludniowy,Katowice Zachód,306,118
42791962,Os. Prywatna,Centralno-Wschodni,Lublin,214,98
42791962,Os. Prywatna,Centralno-Wschodni,Lublin,243,98
42791962,Os. Prywatna,Centralno-Wschodni,Lublin,367,98
20233667,Os. Prywatna,Centralno-Wschodni,Warszawa,1343,340.94
10010023,Os. Prywatna,Centralno-Wschodni,Warszawa,1976,243.12
10010023,Os. Prywatna,Centralno-Wschodni,Warszawa,2038,200.5
10010023,Os. Prywatna,Centralno-Wschodni,Warszawa,2611,151.72
10320881,Os. Prywatna,Centralno-Wschodni,Lublin,1224,89.38
10320881,Os. Prywatna,Centralno-Wschodni,Lublin,1789,130.74
10320881,Os. Prywatna,Centralno-Wschodni,Lublin,1817,130.88
10320881,Os. Prywatna,Centralno-Wschodni,Lublin,2394,131.1
10320881,Os. Prywatna,Centralno-Wschodni,Lublin,2547,158.7
10320881,Os. Prywatna,Centralno-Wschodni,Lublin,3064,90.18
10320881,Os. Prywatna,Centralno-Wschodni,Lublin,3156,90.26
10320881,Os. Prywatna,Centralno-Wschodni,Lublin,3248,185.44
10413388,Os. Prywatna,Zachodni,Kalisz,3210,56.1
10413388,Os. Prywatna,Zachodni,Kalisz,3243,64.22
42220944,Os. Prywatna,Pólnocny,Gdansk,28,123.62
42220944,Os. Prywatna,Pólnocny,Gdansk,331,135.4
42220944,Os. Prywatna,Pólnocny,Gdansk,364,143.08
42220944,Os. Prywatna,Pólnocny,Gdansk,518,135.84
42220944,Os. Prywatna,Pólnocny,Gdansk,1305,75.32
42265557,Os. Prywatna,Zachodni,Pila,271,69.24
42265557,Os. Prywatna,Zachodni,Pila,880,40.02
42793147,Os. Prywatna,Centralno-Wschodni,Lublin,123,98
42648242,Os. Prywatna,Centralno-Wschodni,Lublin,426,98
10339132,Os. Prywatna,Centralno-Wschodni,Lublin,1265,114.92
10502105,SOHO,Poludniowy,Katowice Zachód,1276,441.76
10502105,SOHO,Poludniowy,Katowice Zachód,1673,447.7
10502105,SOHO,Poludniowy,Katowice Zachód,2008,211.18
10502105,SOHO,Poludniowy,Katowice Zachód,2829,116.38
20055070,Os. Prywatna,Poludniowy,Katowice Zachód,1493,65.62
10104776,Os. Prywatna,Poludniowy,Katowice Zachód,3250,46.26
10430704,Os. Prywatna,Zachodni,Poznan,3313,180.7
42456847,Os. Prywatna,Poludniowy,Katowice Zachód,555,110
10433728,Os. Prywatna,Zachodni,Poznan,2001,122.98
